,id,explanation_method,comprehensiveness,sufficiency,prob
215,3200,decompx,0.6290333423591954,0.025000456230420815,0.9993091821670532
216,3921,decompx,0.7706254251369381,0.01809167461294048,0.9991611242294312
217,3545,decompx,0.6374108365202761,0.05816826333894449,0.9883450269699097
218,542,decompx,0.008965577398027693,0.007150094849722726,0.9996370077133179
219,2272,decompx,0.7812830498028133,0.020453269282976787,0.9989991784095764
220,391,decompx,0.9095530278430313,-0.024001169753702062,0.9576553702354431
221,1979,decompx,0.8433236396027496,-0.03476458311080933,0.9399215579032898
222,1150,decompx,0.9023810851892904,-0.015928999288007617,0.9439349174499512
223,149,decompx,0.03384282759257725,0.0073126929146902905,0.9994687438011169
224,2570,decompx,0.8618891223945148,0.024296572726023823,0.998884379863739
225,927,decompx,0.802324756339658,0.0690089710322874,0.9926952123641968
226,4017,decompx,0.30683642400033545,0.008792124011299828,0.9994820952415466
227,1398,decompx,0.48155124289184514,0.061523631361185334,0.9988958835601807
228,3635,decompx,0.6114734509846174,0.042390406309139164,0.9990284442901611
229,505,decompx,0.1929665635670385,0.007587853939302506,0.9994749426841736
230,3423,decompx,0.8513205446816312,-0.03590511072140474,0.9053910970687866
231,3247,decompx,0.8199182543661058,0.006300162523984909,0.9992719292640686
232,1895,decompx,0.6710812641411192,0.026492032015489206,0.9993858337402344
233,2286,decompx,0.7321649475838058,0.0268278857426984,0.9985120892524719
234,4232,decompx,0.6933433899749717,0.0324644022103813,0.9964010715484619
235,2595,decompx,0.42495750697950524,0.008815338214238485,0.9982085227966309
236,1770,decompx,0.11070174462086446,0.005604262287552292,0.9996064305305481
237,1267,decompx,0.7407774421188867,0.027731285853819412,0.995884120464325
238,3124,decompx,0.8650694020519344,-0.07527524029666727,0.8890299797058105
239,2125,decompx,0.5543271520048924,0.022526322908344724,0.9991903901100159
240,1659,decompx,0.7503919580070942,-0.02224605027586222,0.9334602952003479
241,2909,decompx,0.5037779394537211,0.044946647435426715,0.9979445338249207
242,1765,decompx,0.8919088976587469,0.014793496734152237,0.993634819984436
243,1560,decompx,0.8768701048476422,0.03286871519319865,0.9978329539299011
244,2967,decompx,0.6980581869550709,0.008986666798591614,0.9993798732757568
245,1416,decompx,0.7866930690806304,0.028100444223074353,0.9993982315063477
246,1630,decompx,0.5398871497716755,0.04566510830606733,0.9948638081550598
247,449,decompx,0.7124821983797606,0.0221837033885856,0.9993274211883545
248,152,decompx,0.8523636259202283,-0.09647733964166551,0.8814172148704529
249,211,decompx,0.8242526935130063,0.021641998773529417,0.9989579916000366
250,2032,decompx,0.8313662499754823,0.0390798549300858,0.9964901804924011
251,902,decompx,0.6275295067268113,0.024196660002836816,0.9991514682769775
252,3436,decompx,0.7450182476539665,0.021146869592702212,0.9870097637176514
