,id,explanation_method,comprehensiveness,sufficiency,prob
1906,1418,attingrad,0.3357355588558295,0.019316122464254393,0.9992103576660156
1907,3638,attingrad,0.6136842074459073,0.018917784425947402,0.9997784495353699
1908,1506,attingrad,0.3559869761753208,0.19750322875294019,0.9991089701652527
1909,1107,attingrad,0.0353758426443223,0.2780073903981716,0.9936317801475525
1910,851,attingrad,0.1767929264868813,0.056597767205073916,0.9900269508361816
1911,2444,attingrad,0.18380516083801493,0.06297862845308641,0.9997760653495789
1912,1850,attingrad,0.3380479960868212,0.016688304812940834,0.9998190999031067
1913,1102,attingrad,0.312430808253317,0.01943462153515184,0.9998226761817932
1914,1317,attingrad,0.3519974844612159,0.02162712323001403,0.9997807145118713
1915,1514,attingrad,0.14536571926271855,0.020160006085023056,0.9997419714927673
1916,2500,attingrad,0.1605059085175013,0.1948980952386195,0.9996951818466187
1917,1053,attingrad,0.5814393038633249,0.023466214438937358,0.9996329545974731
1918,1266,attingrad,0.12633192200552334,0.01002209023995833,0.9998838901519775
1919,2569,attingrad,-0.489273634353062,-0.06000637873530206,0.01011158898472786
1920,3429,attingrad,0.6127592102235672,0.1849227168606323,0.9917844533920288
1921,388,attingrad,0.042964208737397806,0.13424607194386995,0.9998716115951538
1922,2838,attingrad,0.07117818722811838,0.050621270396125816,0.9998764991760254
1923,1375,attingrad,0.23582489325553793,0.034276664502336164,0.9997608065605164
1924,2038,attingrad,0.1887732313603771,0.10982582788078152,0.9981406927108765
1925,1917,attingrad,0.08983000505127405,0.06766273247960367,0.9998700618743896
1926,3413,attingrad,-0.28492950446702336,-0.19873975243771802,0.03126770630478859
1927,315,attingrad,0.09041354036520398,0.13138898181182052,0.999850869178772
1928,1037,attingrad,0.1968160554766655,0.061836076279481254,0.9998536109924316
1929,413,attingrad,0.40265755419220245,0.017372375896998814,0.9994707703590393
1930,3428,attingrad,0.04351505565356059,0.20877243766942657,0.9996340274810791
1931,304,attingrad,0.14170414209365845,0.024434716293686314,0.9997097849845886
1932,2505,attingrad,0.28990096395425763,0.04952461119239212,0.9996123909950256
1933,894,attingrad,0.5788930638048512,0.03985393161957081,0.9994218349456787
1934,481,attingrad,-0.8752083805233694,-0.04378042530344071,0.051430828869342804
1935,311,attingrad,0.17915860913237747,0.08817039886299445,0.9998615980148315
1936,1314,attingrad,0.23160333838759428,0.12812134042453538,0.9998434782028198
1937,2401,attingrad,-0.6785714847938663,-0.1476778492028943,0.0769815519452095
1938,2135,attingrad,0.13210255296135243,0.01619435599976522,0.9998698234558105
1939,2211,attingrad,0.36147515816438913,0.10773178979627088,0.9997065663337708
1940,357,attingrad,0.20462158637358838,0.07615918286094729,0.9997997879981995
1941,605,attingrad,0.4341046134009957,0.029922375755925334,0.9998828172683716
1942,1134,attingrad,0.13977027037104622,0.046043399797721964,0.9998452663421631
1943,1289,attingrad,0.2910210299042036,0.05788133574544259,0.9998216032981873
1944,3462,attingrad,0.2846678553976946,0.14562398155944214,0.9998666048049927
1945,3510,attingrad,0.028744964915163377,0.010798990726470947,0.9998618364334106
1946,476,attingrad,0.7052871442233869,0.043495328389396966,0.9952227473258972
1947,2638,attingrad,0.12246327847242355,0.038918657067381304,0.999731719493866
1948,3821,attingrad,0.08538728952407837,0.01461634110278032,0.9996975660324097
1949,2165,attingrad,0.3591293835476653,0.01631510665971939,0.9998736381530762
1950,3798,attingrad,0.27236150263191816,0.4793406982676356,0.9946877956390381
1951,1336,attingrad,0.16517130079968223,0.019226382261720198,0.9995983242988586
1952,2125,attingrad,0.05960503745246941,0.0063584959003287304,0.9998593330383301
1953,1988,attingrad,0.1595971195165776,0.08487681810520897,0.9989497065544128
1954,309,attingrad,0.49822410401937206,0.2939288218816121,0.993029773235321
1955,344,attingrad,0.0624184159671559,0.005696261980954339,0.9998737573623657
1956,2902,attingrad,0.719074643127858,0.033288469656984856,0.9995927214622498
1957,229,attingrad,0.20464895096387756,0.08062977469369267,0.9998396635055542
1958,1381,attingrad,0.15478091187336865,0.024878324042348302,0.9998854398727417
1959,1827,attingrad,0.15105718483285205,0.04606220634972177,0.9997286200523376
1960,1016,attingrad,0.0884251092161451,0.010443538427352905,0.9998633861541748
1961,1953,attingrad,0.7705315384950678,0.04480260155968747,0.9905537962913513
1962,3258,attingrad,0.7726781882581787,0.068965710664579,0.9993042945861816
1963,125,attingrad,0.11087054881868483,0.040966082883032065,0.999589741230011
1964,1466,attingrad,0.8372126574913713,0.5828382391081497,0.9760530591011047
1965,3657,attingrad,0.4023322554571288,0.029789635453905377,0.9998080134391785
1966,432,attingrad,0.5952303297103801,0.06900299945359446,0.9741482734680176
1967,3180,attingrad,0.07530838773198371,0.0132346962490221,0.9996827840805054
1968,926,attingrad,0.12718313932418823,0.0646625031502201,0.9997194409370422
1969,1411,attingrad,0.7253282954368521,0.5033405839360556,0.8642836809158325
1970,3824,attingrad,0.08234465435931557,0.3566911255352591,0.9996238946914673
1971,923,attingrad,0.04042158906276409,0.017823068912212664,0.9998705387115479
1972,3039,attingrad,0.16301942869891853,0.12176882914263448,0.999704897403717
1973,2158,attingrad,0.22519022172974024,0.0275513716338484,0.9998394250869751
1974,2719,attingrad,0.38805933617664584,0.02934099480790912,0.9974293112754822
1975,425,attingrad,0.3152863854450769,0.05709237238911331,0.9998260140419006
1976,1246,attingrad,0.7253836106634732,0.013794748887528468,0.9998438358306885
1977,175,attingrad,0.26829249564219604,0.024922767823392696,0.9998500347137451
1978,662,attingrad,0.15328495940232179,0.023290571335440356,0.9998633861541748
1979,2479,attingrad,0.45645296956439885,0.07351555423263241,0.9988250136375427
1980,515,attingrad,-0.16909775239486208,-0.08114746188757156,0.0004581152752507478
1981,880,attingrad,0.1465722957577152,0.1464672415667259,0.9960772395133972
1982,1200,attingrad,0.03711512973231654,0.2752065251315994,0.998360812664032
1983,1039,attingrad,0.24536188760841335,0.006652479922329938,0.9998583793640137
1984,2166,attingrad,0.09850223526796874,0.0045426400268779085,0.9998584985733032
1985,248,attingrad,0.4253140054032451,0.1372478868140549,0.9978649020195007
1986,3335,attingrad,0.7637234472276307,0.033078320648359215,0.9994357228279114
1987,3959,attingrad,0.26281502206442103,0.27395676796726637,0.9933725595474243
1988,1099,attingrad,0.21450544083707554,0.030227997275285943,0.9997201561927795
1989,3005,attingrad,0.1854565538613513,0.005592081216302248,0.9998857975006104
1990,696,attingrad,0.09875226810278483,0.021407721058422365,0.999815046787262
1991,1407,attingrad,0.13345493268444325,0.1655409274879249,0.3304069936275482
1992,862,attingrad,0.11725241733584435,0.23105789355601475,0.9859720468521118
1993,612,attingrad,0.10424705721815611,0.09841481290654652,0.9992784857749939
1994,3717,attingrad,0.06498043960140597,0.011815241844423355,0.9998695850372314
1995,2167,attingrad,0.10383630506318024,0.05151979580070033,0.999430239200592
1996,3368,attingrad,0.22307723965495824,0.0068685561418533325,0.999855637550354
1997,3552,attingrad,0.14910967967339925,0.015657983977219153,0.9998737573623657
1998,1416,attingrad,-0.17457943984481972,-0.07870312888735498,0.005817287135869265
1999,1310,attingrad,0.5748061851351237,0.013917738685802537,0.9998193383216858
2000,1335,attention,0.29715515796545966,0.1095354767741671,0.9996614456176758
2001,2648,attention,0.5725713066480778,0.40644424294156056,0.9985644221305847
2002,2607,attention,0.3465119620785117,0.08640026176969211,0.9976477026939392
2003,2278,attention,0.12641206029936564,0.013941556858501847,0.9998587369918823
2004,795,attention,0.285579298318268,0.04102073568049992,0.9997581839561462
2005,1998,attention,0.01636112072775441,0.09926361127966835,0.9998730421066284
2006,1276,attention,0.44578326866030693,0.02218541985230822,0.9996863603591919
2007,1363,attention,0.35821935869386334,0.09846384019540448,0.998897910118103
2008,3468,attention,0.1878052980212842,0.3348952161495463,0.9995519518852234
2009,405,attention,0.6622044950694844,0.10430420551103414,0.9915674328804016
2010,1723,attention,0.11574061172349112,0.029520888413701738,0.9772361516952515
2011,218,attention,0.15311218491540504,0.08244947412839303,0.9993811845779419
2012,3676,attention,0.14183810605129726,0.007358772234177925,0.9998570680618286
2013,1059,attention,0.16819891115514243,0.015551025547632357,0.999841570854187
2014,2082,attention,0.3846156986749913,0.30020478150680574,0.9985753297805786
2015,3840,attention,0.09420432086683746,0.07734539850145324,0.9994819760322571
2016,1581,attention,0.11384064736857749,0.02298189830361751,0.9998582601547241
2017,1774,attention,0.13876126530602223,0.2700739928821879,0.9745921492576599
2018,3400,attention,0.34308536102374393,0.008499163569826069,0.9998863935470581
2019,699,attention,0.14030000847142401,0.053300572194134276,0.9998414516448975
2020,624,attention,0.033573183146390045,0.03225259046361904,0.9998311996459961
2021,32,attention,0.2903690890317232,0.27394145055293617,0.9984612464904785
2022,636,attention,0.15821842986502146,0.03619018510768288,0.9998853206634521
2023,3224,attention,0.37177458566409594,0.024944964245226256,0.9997647404670715
2024,1150,attention,0.09358946340424674,0.40909654777201393,0.999434769153595
2025,2099,attention,0.5561421861344702,0.033566503065178194,0.9997349381446838
2026,1964,attention,0.10430927026656366,0.28960169630665933,0.9992720484733582
2027,1235,attention,0.49920579319377595,0.02284095570337858,0.9983660578727722
2028,2226,attention,0.43649133956776215,0.11402805395997488,0.9997944235801697
2029,3331,attention,0.35331810996779855,0.051927784422658524,0.9998679161071777
2030,3365,attention,0.4210970152721361,0.3069579107341943,0.9582148790359497
2031,1014,attention,0.3439982691129973,0.022614644017330435,0.9996665716171265
2032,1558,attention,0.15509431556058237,0.04032954955712343,0.9998794794082642
2033,1367,attention,0.28574953973293304,0.019851728891715024,0.999842643737793
2034,2004,attention,0.35596752126002684,0.03762192279100418,0.9996166229248047
2035,882,attention,0.2180055510632846,0.026905753174606636,0.9993757605552673
2036,788,attention,0.16769088271494006,0.030237216575472962,0.9998623132705688
2037,1516,attention,0.016874615299074275,0.03591741307785636,0.9995953440666199
2038,1822,attention,0.1645463614929013,0.022985088534471464,0.9998797178268433
2039,3327,attention,0.11730048898607492,0.06544093127983312,0.9998492002487183
2040,2489,attention,0.4398715643657614,0.10129840097025684,0.9948105812072754
2041,169,attention,0.22029476713330026,0.3077641317162604,0.9993759989738464
2042,1641,attention,0.13727204352617264,0.15522560606311475,0.9998723268508911
2043,1343,attention,0.24262450016047582,0.036806662757712674,0.9998631477355957
2044,2718,attention,0.3623635617129684,0.0258544270532677,0.999795138835907
2045,3792,attention,-0.12440874403471062,-0.07845623511018167,0.021930675953626633
2046,2472,attention,0.3837608072415803,0.16451170200178789,0.9947763681411743
2047,3163,attention,0.702389907804676,0.06295914397789881,0.9964578747749329
2048,3749,attention,0.14030541409299058,0.061949203599174066,0.9998866319656372
2049,3375,attention,-0.5824691782402679,-0.07080053170644195,0.011571493931114674
2050,338,attention,0.3360012626376352,0.030754066453191446,0.9984374642372131
2051,747,attention,0.3030167666654433,0.04085924268817622,0.9997275471687317
2052,953,attention,0.11761777092226976,0.037927528937085925,0.9998070597648621
2053,2429,attention,0.38208698549767933,0.07094444729477527,0.9936832189559937
2054,3587,attention,0.21772723138818276,0.35193252726458013,0.9995219707489014
2055,1351,attention,0.5973667407995218,0.18562346992835607,0.9987402558326721
2056,498,attention,-0.1352676393894049,-0.05733700915096471,0.014681261964142323
2057,3929,attention,0.17622550599502795,0.20839304011879545,0.9989469647407532
2058,1378,attention,0.017762052161352977,0.010868221217272232,0.9998815059661865
2059,1949,attention,0.2112505859487197,0.043964534647324506,0.9997736811637878
2060,1218,attention,0.03664733291422046,0.022061599500524172,0.9998486042022705
2061,1768,attention,0.4937607520845521,0.040287068034663344,0.999811589717865
2062,2499,attention,0.34413256442493145,0.24865562142174993,0.9916797280311584
2063,1603,attention,0.6219889193540439,0.03520924597978592,0.9972647428512573
2064,1990,attention,0.5140373558012976,0.09840697755830155,0.9997686743736267
2065,896,attention,0.166425030298379,0.3939714391468739,0.7852936387062073
2066,691,attention,0.6775425794073201,0.09899891998905402,0.9989633560180664
2067,3391,attention,0.26532591555246526,0.008312060334588174,0.9998238682746887
2068,3371,attention,0.2837691113032812,0.17112682908316332,0.9997774958610535
2069,3780,attention,0.17958194237647565,0.016967434740666323,0.9994971752166748
2070,575,attention,0.12339456488067906,0.3609082802819709,0.9991600513458252
2071,168,attention,0.20852985378840697,0.01727686660445255,0.999874472618103
2072,1015,attention,0.21835290425840545,0.18901625828927054,0.999852180480957
2073,1318,attention,0.057862762513199474,0.0276163549927192,0.9998379945755005
2074,3455,attention,0.23523755460064072,0.056453453912132086,0.9998487234115601
2075,1269,attention,0.6628318278310008,0.26900459189190823,0.9570857882499695
2076,3330,attention,0.34921175263129,0.016038105931392935,0.9998558759689331
2077,3417,attention,0.12221572815516349,0.024211706727315364,0.9998786449432373
2078,2355,attention,0.05002389031071817,0.10671465771813546,0.9997528195381165
2079,3494,attention,0.48287767024935574,0.009192000689177677,0.9998544454574585
2080,2137,attention,0.1354810286243007,0.0053516997481292145,0.9998729228973389
2081,470,attention,0.3654183685553796,0.13409668449070547,0.9997648596763611
2082,1349,attention,0.34291811618808804,0.013661596682164576,0.9998307228088379
2083,3579,attention,0.05244798527823554,0.033676612906985814,0.9998766183853149
2084,1313,attention,0.10376228730031549,0.06547887927980671,0.9997453093528748
2085,176,attention,0.2160557487491265,0.20167107163991743,0.9997273087501526
2086,2019,attention,0.04257909136433755,0.025826955995252057,0.9996620416641235
2087,3137,attention,-0.1442867521325207,-0.0999970649087899,0.0013467989629134536
2088,3396,attention,0.055256258014222265,0.010720943061398789,0.999842643737793
2089,2906,attention,0.22618761714961794,0.05256045122941335,0.9998756647109985
2090,2903,attention,0.049607048796109506,0.08671663792228511,0.9998769760131836
2091,2980,attention,0.2566350067684811,0.02952131770905994,0.9997988343238831
2092,1186,attention,0.43116793128546704,0.10007074349716807,0.9989625215530396
2093,3128,attention,0.08217565092859389,0.21881366396157803,0.9998642206192017
2094,1812,attention,0.6893332934853705,0.19972447125942677,0.9914965629577637
2095,2299,attention,0.17233300569073465,0.2326303797855273,0.9996310472488403
2096,1217,attention,0.48929282766586357,0.029050767421722412,0.9998071789741516
2097,2504,attention,0.2695926565322138,0.04409656992980412,0.9998475313186646
2098,1333,attention,0.2045604575243665,0.008675030091913736,0.9998824596405029
2099,3288,attention,0.045674920082092285,0.007826859573666141,0.999873161315918
2100,1328,attention,0.2384787720054961,0.023769120986645038,0.9997007846832275
2101,1533,attention,0.07493962300941348,0.009204926900565624,0.9998643398284912
2102,3735,attention,0.1008459872201733,0.12739189714193344,0.9995427131652832
2103,351,attention,0.5122751194814389,0.012598846446384083,0.9998656511306763
2104,468,attention,0.20857128781484968,0.12119458919322049,0.9977249503135681
2105,861,attention,0.23002507026289024,0.02082246863374523,0.9998212456703186
2106,3697,attention,0.04327621062596639,0.0668014603248541,0.9998552799224854
2107,2812,attention,0.35299214469864715,0.10258411217217493,0.9965721368789673
2108,813,attention,0.5733950848602468,0.06560696207341693,0.9996685981750488
2109,1020,attention,0.532992275744364,0.02747351056212312,0.9967924952507019
2110,2953,attention,0.6064984509260855,0.01326191130575243,0.9852439165115356
2111,2736,attention,0.3843607122844165,0.015039346335124385,0.9997554421424866
2112,1632,attention,0.2998583739236841,0.17422838251651176,0.9994978904724121
2113,128,attention,0.08108738644255532,0.23489069194895112,0.9998565912246704
2114,905,attention,0.07075258356625916,0.010600462311603984,0.9998855590820312
2115,2880,attention,0.26097722055990835,0.029169682628852278,0.9998549222946167
2116,1617,attention,0.04461136504131205,0.20281482153736494,0.9998457431793213
2117,1475,attention,0.05918721442526959,0.03941373463640822,0.9997113347053528
2118,2946,attention,0.209614369766535,0.07221311270385175,0.999487042427063
2119,3459,attention,0.1916035539010069,0.02628101883353768,0.9998444318771362
2120,202,attention,0.37176754300228576,0.07109889044906154,0.999755322933197
2121,1007,attention,0.31555142425000665,0.008197803099950154,0.999799907207489
2122,1767,attention,0.09007322831430296,0.2099424448080253,0.9998028874397278
2123,933,attention,0.2732363211136338,0.07469945588538833,0.9922493696212769
2124,3184,attention,0.06600734647714866,0.028616582447627804,0.9997981190681458
2125,3198,attention,0.14679681448214646,0.02312729282116671,0.9998340606689453
2126,2150,attention,0.26326639033628235,0.5309305076889524,0.9997817873954773
2127,1105,attention,0.06169889452531166,0.2554545870492446,0.9998149275779724
2128,1467,attention,0.018830958008766174,0.04162324468294779,0.9998692274093628
2129,3600,attention,0.21125888819216002,0.03081639803631205,0.9998317956924438
2130,423,attention,0.6198765259157394,0.3952088745468309,0.9946861267089844
2131,778,attention,0.39978186064497195,0.13020614317957327,0.9998043179512024
2132,2143,attention,0.2912058711603836,0.02943114694367107,0.9997367262840271
2133,1120,attention,0.365229076383258,0.010020093980178335,0.9998675584793091
2134,2092,attention,0.6873116438679433,0.13089247991882483,0.9990754127502441
2135,2473,attention,0.539600397881334,0.027686458484382385,0.9998375177383423
2136,2192,attention,0.2523130046633574,0.024163441016123846,0.9997711777687073
2137,3062,attention,0.21877539292458564,0.045207802134175454,0.9998735189437866
2138,2120,attention,-0.1507417149445478,-0.19126768186952628,0.04900120943784714
2139,2132,attention,0.3591951344115949,0.06077262611122605,0.9993822574615479
2140,977,attention,0.28170358196651335,0.01068450049530688,0.9998612403869629
2141,3556,attention,0.7117847515027819,0.05237100691330142,0.9995193481445312
2142,2624,attention,0.03510175347328186,0.010158705711364745,0.9997801184654236
2143,290,attention,0.4198173049064177,0.1903795084722762,0.9979719519615173
2144,2261,attention,0.051516411955966505,0.03055545228511788,0.999875545501709
2145,2097,attention,0.15141425750085286,0.14331173226237298,0.9995520710945129
2146,2676,attention,0.2971615575354647,0.12434415948820544,0.9998371601104736
2147,191,attention,0.3946586425352672,0.029690204018896275,0.9998382329940796
2148,410,attention,0.24111159422224568,0.059567973498375185,0.9997373223304749
2149,2678,attention,0.11673599715326347,0.05403075966180539,0.9998130202293396
2150,2160,attention,-0.5907220325717936,-0.12723396161474132,0.0010627572191879153
2151,2432,attention,0.4101154980729475,0.08229853939829451,0.9524506330490112
2152,2437,attention,0.2232006847605867,0.19543827156730964,0.9998606443405151
2153,3814,attention,0.09589808771752903,0.05212242468300029,0.9998396635055542
2154,3320,attention,0.11646290749083948,0.18156031736720155,0.9992005228996277
2155,3065,attention,0.08179540531609648,0.010452307039691557,0.9998811483383179
2156,2679,attention,0.025998921044128764,0.014303936796673274,0.9998799562454224
2157,807,attention,0.41839158027114703,0.07479012567804467,0.9997298121452332
2158,1714,attention,0.6851828868394015,0.024038671470079265,0.9945275187492371
2159,3653,attention,0.4087789471373911,0.1492005229518292,0.9998611211776733
2160,2770,attention,0.1687919230349941,0.016091751928774187,0.9998677968978882
2161,1476,attention,0.08187562659166861,0.05332106006318244,0.9997164607048035
2162,1840,attention,-0.07887890248395281,-0.16311523015682977,0.0007469444535672665
2163,3509,attention,0.6896745012547725,0.30043024390171735,0.8742303848266602
2164,3414,attention,0.11892807483673096,0.03913721498453392,0.9996206760406494
2165,1524,attention,0.039967511829576995,0.028055466476239656,0.999861478805542
2166,1294,attention,-0.21266008487523155,-0.11488659521219907,0.010834095068275928
2167,1656,attention,0.2307348016694915,0.10156876280358652,0.9998725652694702
2168,1262,attention,0.23670613771492197,0.06449915410936341,0.9997729659080505
2169,3228,attention,0.173046529709876,0.030197968328749384,0.999868631362915
2170,1114,attention,0.16323507959778244,0.024907413596812363,0.9998536109924316
2171,1089,attention,0.47554899575446435,0.02822478792884133,0.9995419979095459
2172,1575,attention,0.4251091474443674,0.11200731319189072,0.9998708963394165
2173,2357,attention,0.4675319740769043,0.15346960034421694,0.9973669648170471
2174,2800,attention,0.08475570045589831,0.09061512593447306,0.9998548030853271
2175,250,attention,0.33028465884877,0.15711540278545985,0.9976837635040283
2176,3889,attention,0.025310472980219656,0.03163645155142739,0.9998549222946167
2177,1759,attention,0.8052655875775193,0.4268187751362393,0.9800276160240173
2178,2343,attention,0.49409175254404547,0.037536648396522765,0.9994034767150879
2179,1003,attention,0.07073486909486246,0.281878563447221,0.999319314956665
2180,2077,attention,0.4555170557542935,0.20056061584177434,0.9982510209083557
2181,286,attention,0.5745444329773155,0.11467406731243282,0.9936794638633728
2182,2763,attention,0.2658542670409074,-0.17292332481450706,0.5132362246513367
2183,1121,attention,0.5132075839517813,0.06352414368833385,0.9998041987419128
2184,507,attention,0.07432235665872794,0.020325203736623127,0.9998339414596558
2185,282,attention,0.22063171748931593,0.09123470978094982,0.999527096748352
2186,1321,attention,0.10779846707979839,0.0253939616436861,0.9998258948326111
2187,3067,attention,0.19616873368814394,0.22134350235392522,0.9998487234115601
2188,1951,attention,0.14222676980443397,0.01822814852910271,0.9998760223388672
2189,1828,attention,0.050141245734934906,0.03666384122809585,0.9998507499694824
2190,3763,attention,-0.13411668788089795,-0.05597916488064292,0.2748410105705261
2191,147,attention,0.21839408498517301,0.02392432070517725,0.9998515844345093
2192,2197,attention,0.3837558896829412,0.015294328944323815,0.9998549222946167
2193,735,attention,0.4514753647231856,0.11408483141294405,0.9845298528671265
2194,2674,attention,0.5557965610077549,0.11075374907390638,0.9995879530906677
2195,183,attention,0.11628734334730186,0.07657457902454413,0.999806821346283
2196,257,attention,0.06270663628632996,0.18525491237383465,0.9995507597923279
2197,3637,attention,0.13515659488480666,0.26784044559402714,0.999355137348175
2198,2263,attention,0.3221582469784401,0.08625395663759926,0.9986122846603394
2199,1392,attention,0.08995581922992583,0.03326304881803451,0.9998524188995361
2200,2470,attention,0.20786170862700748,0.16313097617406955,0.9997654557228088
2201,1847,attention,0.4374502890948522,0.09545780726745304,0.9980567097663879
2202,38,attention,0.14776921081356703,0.015076207742094994,0.9998799562454224
2203,1769,attention,0.05122077165536545,0.02052716304309404,0.9998501539230347
2204,399,attention,0.14843980720857294,0.18882142123652668,0.9998242259025574
2205,3682,attention,0.45202784659793077,0.02242341926954325,0.9998440742492676
2206,1152,attention,0.24823740573588365,0.016696021053361598,0.9998440742492676
2207,2136,attention,0.22671212442219257,0.10193787317678153,0.9998759031295776
2208,2811,attention,0.1695130413377678,0.01863978983281733,0.9998154044151306
2209,2361,attention,0.07719026988660785,0.026832941972034077,0.9997439980506897
2210,1783,attention,0.4351276315989033,0.047103186192051054,0.9998242259025574
2211,844,attention,0.35713622156741487,0.02185327189523469,0.9994982481002808
2212,1474,attention,0.4651568930906554,0.14908706947850683,0.9992467164993286
2213,3954,attention,0.3700574089780571,0.11831109425643595,0.9984523057937622
2214,2283,attention,0.11778111427318393,0.08127218883807265,0.9998611211776733
2215,2130,attention,0.3379414210004823,0.22548304542482317,0.9997416138648987
2216,2848,attention,0.2011749061888882,0.12655075627659995,0.9998722076416016
2217,449,attention,0.17425636947155,0.07339364135196444,0.9996718168258667
2218,393,attention,0.6074858695644987,0.3278484431342073,0.9982989430427551
2219,2518,attention,0.35768183947943927,0.030322741394612326,0.9998352527618408
2220,2081,attention,0.15186256131818218,0.31195711703790774,0.9998471736907959
2221,1899,attention,0.4591156985581845,0.24342854521706586,0.9990000128746033
2222,345,attention,0.0323085794637809,0.028673700102559336,0.9998874664306641
2223,572,attention,0.051214447442223046,0.00919560194015503,0.9998779296875
2224,1766,attention,0.43590537578311583,0.7483030360204396,0.9756752252578735
2225,608,attention,0.04074304314220653,0.010639460647807401,0.9998372793197632
2226,3010,attention,0.14754245148317233,0.009907558157637313,0.9998001456260681
2227,884,attention,-0.12028769897701948,-0.10530525070516775,0.2333022654056549
2228,3500,attention,0.30677543858066203,0.015878301858901978,0.9998781681060791
2229,2249,attention,0.31573187155382976,0.03200265978063856,0.999840497970581
2230,1156,attention,0.16122487927375195,0.032289682602395814,0.9997583031654358
2231,893,attention,-0.1750251174563282,-0.17163213848158024,0.002716721035540104
2232,273,attention,0.22749590016708474,0.033850813776717906,0.9998811483383179
2233,2570,attention,0.131859473732053,0.03193467977095624,0.9998608827590942
2234,14,attention,0.40818015739999036,0.5000148834858202,0.9979935884475708
2235,1342,attention,0.7021444015398386,0.016684955694306065,0.9968750476837158
2236,3282,attention,0.18216659206074554,0.011875993632650995,0.9998701810836792
2237,21,attention,0.053178775498247524,0.021067664379209983,0.9998654127120972
2238,3329,attention,0.16316155867562407,0.08731293867504786,0.9992491602897644
2239,225,attention,0.30820474340914855,0.19483660081226523,0.9997249245643616
2240,2272,attention,0.409876217759551,0.06915373253710393,0.9946805834770203
2241,791,attention,0.304161399839,0.04451742327549088,0.9998300075531006
2242,2491,attention,0.49694601777967407,0.07759051563891958,0.9977765679359436
2243,1933,attention,0.6135663822742885,0.01879195663435706,0.9996029734611511
2244,1358,attention,0.2915131825300836,0.04950790061164148,0.972271740436554
2245,2725,attention,0.1668614572679936,0.02936698307240675,0.9998394250869751
2246,2215,attention,0.1436686702938967,0.009300843920818595,0.9998742341995239
2247,3818,attention,0.37878241257644013,0.19140187846006532,0.999855637550354
2248,604,attention,0.20612969047370108,0.015675183306349084,0.9998559951782227
2249,2745,attention,0.33670831849080285,0.21192681265909688,0.9962852001190186
2250,1482,attention,0.6191532968462092,0.05494626083420318,0.9997947812080383
2251,2315,attention,0.27807390324625314,0.4274122589541709,0.9990001320838928
2252,1549,attention,0.3543041502404958,0.01784197211265564,0.998688280582428
2253,353,attention,0.5941993279965501,0.09416574389814474,0.9926807284355164
2254,2618,attention,0.2110320397831024,0.016393022334322015,0.9998818635940552
2255,3588,attention,0.059466095306934454,0.02540566065372565,0.9998557567596436
2256,1807,attention,0.5853200978109319,0.04384976076452356,0.9780071377754211
2257,2878,attention,0.040630362558026684,0.025229046108029413,0.9998770952224731
2258,2841,attention,0.30133382676096704,0.04244178520652639,0.9997841715812683
2259,566,attention,-0.28987764508697433,-0.14407019418738412,0.002368818037211895
2260,935,attention,0.5437069848349149,0.08900567902760072,0.9978985786437988
2261,3185,attention,0.4635774568051494,0.08833224106465143,0.997944176197052
2262,2229,attention,0.2914696818984607,0.021379960372167474,0.9994513392448425
2263,2413,attention,0.1673254834823921,0.022966786877053683,0.9998615980148315
2264,1562,attention,0.09172036945819854,0.17778748084480564,0.999567449092865
2265,2801,attention,0.2302259262651205,0.06765958812178635,0.9997426867485046
2266,3915,attention,-0.035584353197079435,0.525336472174296,0.5774707198143005
2267,2777,attention,0.21481650016055656,0.05634118421719624,0.9998499155044556
2268,1722,attention,-0.24077601916606728,-0.09312756273423825,0.3771625757217407
2269,1368,attention,-0.08568942214655892,-0.09641789858097859,0.0008618383435532451
2270,2887,attention,0.39246708162055155,0.06251046120530308,0.9996699094772339
2271,999,attention,-0.2546951179077742,-0.5297554025357802,0.009009645320475101
2272,3195,attention,0.1670452132821083,0.03808616341224739,0.9998751878738403
2273,1492,attention,0.7923292934821992,0.010367382656444202,0.9412553310394287
2274,2128,attention,0.2851741525757694,0.05549817588320352,0.9998760223388672
2275,2090,attention,0.6046549364985004,0.3190234467932364,0.9400756359100342
2276,3334,attention,0.7987794877280696,0.2960560737894132,0.9663729071617126
2277,3257,attention,0.02366673322248209,0.013496140847031358,0.9998593330383301
2278,2350,attention,0.12146951166950927,0.1572540282290809,0.9993481040000916
2279,1667,attention,0.4229231045446983,0.03720280428215401,0.9997761845588684
2280,3112,attention,0.1789594877536605,0.0520109609276259,0.9998577833175659
2281,1989,attention,0.03568792891228336,0.07992631340420794,0.9996516704559326
2282,3555,attention,0.6135844469018694,0.11912843162814776,0.9833427667617798
2283,1181,attention,0.04494622563788904,0.21847476054610715,0.9998261332511902
2284,1876,attention,0.12271604023567617,0.09606818622616056,0.9998570680618286
2285,3863,attention,0.3835798881786025,0.3975747622063626,0.9769467711448669
2286,314,attention,0.4478824209259904,0.033286562950714776,0.9998464584350586
2287,630,attention,0.1458689897291122,0.09325405015980684,0.9995259046554565
2288,3046,attention,0.15524707523485023,0.2174640640616417,0.9994487166404724
2289,1061,attention,0.0975261014788898,0.17275221017536832,0.9974690675735474
2290,752,attention,0.4927783462312795,0.02064717070076817,0.9995755553245544
